plant,process,master_data_name,location,immobilization_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo951359,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201104,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201107,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo353772,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo348348,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo915577,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo658525,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201103,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201212,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201102,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo821974,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo822067,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo158321,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo984783,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201008,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201006,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201009,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Module,Mecalbi--STCS-PT,vkf jit,immo613770,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo687301,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145180718,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,immo836595,2019,TRUE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Table,TSK--Test Table,assembly/testing,2145120305,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144200301,2020,TRUE,FALSE,5,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Table,TSK--Test Table,assembly/testing,immo476075,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,814420050,2020,TRUE,FALSE,5,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Table,TSK--Test Table,assembly/testing,8145190520,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,immo411277,2019,TRUE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Table,TSK--Test Table,assembly/testing,immo119762,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144191009,2019,FALSE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,4144110101,2019,FALSE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,immo350287,2018,FALSE,FALSE,7,0.4,3920,0.75,1,0,1,0.565,Moyen
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144191004,2019,TRUE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144190917,2020,TRUE,FALSE,5,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Table,TSK--Test Table,assembly/testing,8145170723,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144200701,2020,TRUE,TRUE,5,0,3920,0.75,1,0,1,0.325,Bon
MH2,Assembly Line Standard,Messi--RAL 300 Assembly Line Standard,assembly/testing,immo291160,2020,FALSE,FALSE,5,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Table,TSK--Test Table,assembly/testing,immo702033,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,2145161202,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144191006,2018,FALSE,FALSE,7,0.4,3920,0.75,1,0,1,0.565,Moyen
MH2,Test Table,TSK--Test Table,assembly/testing,8145181115,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,immo413984,2019,FALSE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo875052,2019,TRUE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,81451901292,2019,TRUE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo687626,2019,TRUE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,immo121575,2019,FALSE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo441124,2019,FALSE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo959016,2020,TRUE,TRUE,5,0,3920,0.75,1,0,1,0.325,Bon
MH2,Test Table,TSK--Test Table,assembly/testing,immo430163,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145190505,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145201203,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145201213,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,81451809243,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,immo564091,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,immo503816,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145180243,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145190502,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145190704,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,immo554455,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,immo439420,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145190501,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145190713,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,immo243036,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145190136,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,immo547816,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,8145201204,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Test Table,TSK--Test Table,assembly/testing,immo453104,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo939171,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo986639,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo447488,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo956745,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo483597,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo431628,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo756894,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo999703,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo438769,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo790878,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo590984,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo961363,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo997270,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe,immo523861,2016,TRUE,FALSE,9,0.4,5107,1,1,0,0,0.54,Moyen
MH2,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo518126,2018,FALSE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo997610,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo718114,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo519326,2018,FALSE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo429189,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo275490,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo340980,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH2,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo719939,2018,FALSE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo651155,2018,FALSE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH2,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo954451,2018,FALSE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo693915,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo352016,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo772827,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo248994,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo425143,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo317863,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo537015,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo963759,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,immo517553,2020,TRUE,TRUE,5,0,5107,1,0,0,0,0.1,Excellent
MH1,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,8141210106,2020,TRUE,TRUE,5,0,5107,1,0,0,0,0.1,Excellent
MH1,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,8141190124,2019,TRUE,TRUE,6,0,5107,1,0,0,0,0.1,Excellent
MH1,Cutting machine tube,Machine de coupe Schlauch Ulmer SM 15/30 II,coupe,immo987045,2023,TRUE,TRUE,2,0,5107,1,0,0,0,0.1,Excellent
MH1,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,immo838889,2018,FALSE,TRUE,7,0.4,5107,1,0,0,1,0.39,Bon
MH1,Cutting Machine Wire < 6mm2,Komax--Sigma 688 ST,coupe,immo300547,2021,TRUE,TRUE,4,0,5107,1,0,0,0,0.1,Excellent
MH1,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,immo771361,2019,FALSE,TRUE,6,0,5107,1,0,0,1,0.15,Excellent
MH1,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,immo528866,2019,FALSE,TRUE,6,0,5107,1,0,0,1,0.15,Excellent
MH1,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,immo500682,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant
MH1,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,immo363662,2008,FALSE,TRUE,17,0.7,5107,1,0,0,1,0.57,Moyen
MH1,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,immo234300,2002,FALSE,TRUE,23,1,5107,1,0,0,1,0.75,Alarmant
MH1,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,immo636339,2003,FALSE,TRUE,22,1,5107,1,0,0,1,0.75,Alarmant
MH1,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe,immo852716,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen
MH1,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe,immo261046,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen
MH1,Twisting Machine,Komax--BT-188T,vkf,8280181101,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Twisting Machine,Komax--BT-288,vkf,immo807391,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,immo658826,2022,TRUE,TRUE,3,0,5107,1,0,0,0,0.1,Excellent
MH1,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe,immo568226,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen
MH1,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe,immo562610,2016,TRUE,FALSE,9,0.4,5107,1,1,0,0,0.54,Moyen
MH1,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe,8141190101,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen
MH1,Cutting Machine Cable > 6mm2,Schleuniger--MultiStrip 9480,coupe,8141210508,2021,TRUE,TRUE,4,0,5107,1,0,0,0,0.1,Excellent
MH1,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9550,coupe,8141181005,2018,FALSE,TRUE,7,0.4,5107,1,0,0,1,0.39,Bon
MH1,Cutting Machine Cable > 6mm2,Schleuniger--MultiStrip 9480,coupe,8141210509,2021,TRUE,TRUE,4,0,5107,1,0,0,0,0.1,Excellent
MH1,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9550,coupe,8141190301,2018,FALSE,TRUE,7,0.4,5107,1,0,0,1,0.39,Bon
MH1,Cutting Machine Wire < 6mm2,Komax--Alpha 433,coupe,immo485216,2001,FALSE,FALSE,24,1,5107,1,1,0,1,0.95,Besoin Upgrade
MH1,Crimping Press Wire < 6mm2,Hanke--Crimpmatic 100 014,vkf,8142190402,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Crimping Press Wire < 6mm2,Hanke--Crimpmatic 100 014,vkf,8142180801,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,8142200907,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Shrinking Machine Shuttle,Mecalbi--STCS-RT,vkf,8149190110,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Ultrasonic Welding Machine,Schunk--DS20,vkf,8110181007,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,8142200906,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Shrinking Machine Shuttle,Mecalbi--STCS-RT,vkf,8149190408,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Stripping Machine,Schleuniger--JS 8400,vkf,8120190301,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Cutting Machine Tube,Ulmer--SM 15/2P,vkf,immo660607,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Shrinking Machine Shuttle,Mecalbi--STCS-RT,vkf,8200200807,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Twisting Machine,Komax--BT-188T,vkf,8280180802,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Twisting Machine,Komax--BT-188T,vkf,8280180804,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Twisting Machine,Komax--BT-188T,vkf,8280180803,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,immo579535,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Shrinking Machine Processor,Mecalbi--STCS-VMir+,vkf,immo668934,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Test Module,Mecalbi--STCS-BLTTS,vkf,immo182911,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Test Module,Mecalbi--STCS-BLTTS,vkf,immo825755,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Shrinking Machine Processor,Mecalbi--STCS-VMir+,vkf,8200200808,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Shrinking Machine Processor,Mecalbi--STCS-VMir+,vkf,immo500827,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,immo635349,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,immo577407,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Stripping Machine,Schleuniger--UniStrip 2600,vkf,immo200155,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Stripping Machine,Schleuniger--UniStrip 2600,vkf,immo355174,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Taping Machine,Kabatec--KTB 19 E Electric Bundling Machine,vkf,immo349403,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Taping Machine,Kabatec--KTB 50 E Plus Electric Bundl Mach.,vkf,4143180601,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo411413,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo305318,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo321571,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo950700,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo773577,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo146886,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo566192,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo132296,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo878941,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo994311,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo564745,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,immo613778,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,immo850320,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Stripping Machine,Schleuniger--UniStrip 2600,vkf,immo192449,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Stripping Machine,Schleuniger--UniStrip 2600,vkf,immo546248,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,immo988037,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,immo413669,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,8200200907,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,8200190302,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Taping Machine,Kabatec--KTS 50 Comfort,vkf,immo151968,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Test Module,Mecalbi--STCS-BLTTS,vkf,immo918746,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Test Module,Mecalbi--STCS-BLTTS,vkf,immo397422,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,immo738468,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Taping Machine,Kabatec--KTS 50 Comfort,vkf,8143210101,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Shrinking Machine Shuttle,Mecalbi--STCS-RT,vkf,2200180202,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,2142110401,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,immo563975,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,immo858956,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MH1,Shrinking Machine Shuttle,Mecalbi--STCS-RT,vkf,8200181110,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MH1,Crimping Press Cable > 6mm2,Schaefer--EPS 6000,vkf,2142100902,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen
