plant,process,master_data_name,location,immobilization_number,serial_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status,RUL
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo890755,1081,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo243230,1209,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo906433,1244-4,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo790066,4494-1,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo724117,4494-2,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo745625,2132-1,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo856830,997,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,11
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo309567,999,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,13
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo494079,696-11,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,11
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo199395,1248,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo698485,696-5,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,13
MH2,Test Module,Mecalbi--STCS-PT,vkf jit,8149190105,50,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo178617,3429,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,4143180402,881,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,9
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo692536,2337-2,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,4143180506,897,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,13
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201005,1286,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo280257,2122-3,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo812377,337-6,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201001,1279,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201003,1281,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201002,1280,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo833827,337-3,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo697199,133-3,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,8
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201209,1294,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo509545,1261,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo426536,830-8,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,13
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo772481,830-9,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo473034,1230,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo479042,1259,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo849898,830-4,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo537340,830-7,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo548381,1257,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo328317,244-1,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,9
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo641238,1247,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Stripping Machine,Schleuniger--UniStrip 2600,vkf jit,immo190897,3334,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo240444,1208,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo641298,830-11,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,13
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo649602,133-5,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201110,1307,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo877059,1205,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo423527,696-2,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo884896,366-4,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo540553,1079,2012,True,True,13,0.4,3920,0.75,0,0,0,0.315,Bon,9
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo965003,1256,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,20
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo175067,684-1,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo553994,696-8,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,12
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,814300615,1252,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo526702,1078,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,11
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo361736,266-1,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo456111,696-3,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,12
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143200614,1258,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo897174,1255,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo183907,681-10,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143211202,1496,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo951184,1489,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo945324,581-7,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo122315,581-6,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo594564,1487,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo660701,415-9,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo710439,681-5,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo856139,1306,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo149418,124-2,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo619502,1297,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo792084,1292,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo466564,266-3,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo962932,435-3,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo892905,133-1,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201014,1282,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143200612,1246,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo978719,1415-6,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Stripping Machine,Schleuniger--UniStrip 2600,vkf jit,immo620267,3524,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Test Module,Mecalbi--STCS-BLTTS,vkf jit,immo740270,47,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Test Module,Mecalbi--STCS-PT,vkf jit,8200201216,86,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201004,1285,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo973886,1207,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,13
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo566096,951-5,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo284362,1951-9,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201013,1295,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201109,1302,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo694997,133-4,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo369264,266-2,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201109,1302,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201011,1290,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo341226,266-4,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo390972,337-1,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201210,1296,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,immo128625,1488,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo263896,574-1,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201104,1314,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201107,1303,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo854158,122-4,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo187236,2211244-7,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,13
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo698014,574-2,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo674020,122-5,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201103,1312,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201212,1299,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201102,1311,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo831837,570-1,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo619812,337-8,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo535116,337-9,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo512038,337-11,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201008,1293,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201006,1291,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Taping Machine,Kabatec--KTS 50 Comfort,vkf jit,8143201009,1298,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Test Module,Mecalbi--STCS-PT,vkf jit,immo649506,88,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf jit,immo442255,337-10,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Test Table,TSK--Test Table,assembly/testing,8145180718,401589-3090-007,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,immo367318,78223,2019,True,False,6,0.0,3920,0.75,1,0,1,0.325,Bon,16
MH2,Test Table,TSK--Test Table,assembly/testing,2145120305,401589-3090-19,2012,True,True,13,0.4,3920,0.75,0,0,0,0.315,Bon,7
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144200301,78250,2020,True,False,5,0.0,3920,0.75,1,0,1,0.325,Bon,15
MH2,Test Table,TSK--Test Table,assembly/testing,immo922291,401664-3090-04,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,814420050,78249,2020,True,False,5,0.0,3920,0.75,1,0,1,0.325,Bon,18
MH2,Test Table,TSK--Test Table,assembly/testing,8145190520,401589-3090-005,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
MH2,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,immo291086,78222,2019,True,False,6,0.0,3920,0.75,1,0,1,0.325,Bon,17
MH2,Test Table,TSK--Test Table,assembly/testing,immo441913,401664-051,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,11
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144191009,78219,2019,True,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,15
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,4144110101,31350010-97,2019,False,False,6,0.0,3920,0.75,1,0,1,0.325,Bon,14
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,immo466405,PL6N3IL,2018,False,False,7,0.4,3920,0.75,1,0,1,0.565,Moyen,14
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144191004,78226,2019,False,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,13
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144190917,78231,2020,True,False,5,0.0,3920,0.75,1,0,1,0.325,Bon,16
MH2,Test Table,TSK--Test Table,assembly/testing,8145170723,401589-3090-003,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,13
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144200701,78232,2020,False,True,5,0.0,3920,0.75,1,0,1,0.325,Bon,14
MH2,Assembly Line Standard,Messi--RAL 300 Assembly Line Standard,assembly/testing,immo751084,2019009-100007,2020,True,False,5,0.0,3920,0.75,1,0,1,0.325,Bon,17
MH2,Test Table,TSK--Test Table,assembly/testing,immo212840,401589-3090-02,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Test Table,TSK--Test Table,assembly/testing,2145161202,401664-3090-029,2016,True,True,9,0.4,3920,0.75,0,0,0,0.315,Bon,10
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,8144191006,78220,2018,True,True,7,0.4,3920,0.75,1,0,1,0.565,Moyen,11
MH2,Test Table,TSK--Test Table,assembly/testing,8145181115,401589-3090-04,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,8
MH2,Assembly Line Standard,Iproeb--Assembly Line Standard,assembly/testing,immo452876,78218,2019,False,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,14
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo566072,402032-3060-006,2019,False,False,6,0.0,3920,0.75,1,0,1,0.325,Bon,19
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,81451901292,402032-3060-004,2019,False,False,6,0.0,3920,0.75,1,0,1,0.325,Bon,16
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo442608,402032-3060-003,2019,True,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,14
MH2,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,immo812026,7356,2019,True,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,14
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo290371,402032-3090-005,2019,True,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,14
MH2,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo181506,402032-3090-007,2020,True,False,5,0.0,3920,0.75,1,0,1,0.325,Bon,17
MH2,Test Table,TSK--Test Table,assembly/testing,immo416292,402642-3090-11,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Test Table,TSK--Test Table,assembly/testing,8145190505,402378-3090-008,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Test Table,TSK--Test Table,assembly/testing,8145201203,402642-3090-08,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Test Table,TSK--Test Table,assembly/testing,8145201213,402642-3090-09,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Test Table,TSK--Test Table,assembly/testing,81451809243,402378-3090-001,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Test Table,TSK--Test Table,assembly/testing,immo195910,402642-3090-07,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Test Table,TSK--Test Table,assembly/testing,immo309704,402642-3090-2,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Test Table,TSK--Test Table,assembly/testing,8145180243,402378-3090-002,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Test Table,TSK--Test Table,assembly/testing,8145190502,402378-3090-007,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Test Table,TSK--Test Table,assembly/testing,8145190704,402378-3090-009,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
MH2,Test Table,TSK--Test Table,assembly/testing,immo192728,402378-3090-04,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Test Table,TSK--Test Table,assembly/testing,immo517035,402378-3090-04,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Test Table,TSK--Test Table,assembly/testing,8145190501,402378-3090-006,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
MH2,Test Table,TSK--Test Table,assembly/testing,8145190713,402378-3090-010,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
MH2,Test Table,TSK--Test Table,assembly/testing,immo527800,402642-3090-12,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Test Table,TSK--Test Table,assembly/testing,8145190136,402378-3090-03,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Test Table,TSK--Test Table,assembly/testing,immo817286,402642-3090-04,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Test Table,TSK--Test Table,assembly/testing,8145201204,402642-3090-06,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Test Table,TSK--Test Table,assembly/testing,immo255533,402642-3090-03,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo752231,BOI 301,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo885831,BOI 701,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo486322,BOI1001,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo414420,BOI101,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo529091,BOI102,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo222892,BOI1101,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo265159,BOI1201,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo665238,BOI201,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo645491,BOI403,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo268848,BOI601,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,12
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo356208,BOI602,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo391935,BOI801,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Assembly Board,Generic--HV Final Assembly&Ogc Board,assembly/testing,immo543936,BOI901,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH2,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe,immo195194,733,2016,True,False,9,0.4,5107,1.0,1,0,0,0.54,Moyen,13
MH2,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo229315,598721-4,2018,False,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo437243,2362830-5,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo208548,2422337-5,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MH2,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo757590,873206-2,2018,False,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,14
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo166712,2439266-5,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,18
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo102619,2778346-4,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,19
MH2,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo822837,2778346-5,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,15
